State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Los Angeles,6,37,08-03-2016,44,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,09-03-2016,53,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,10-03-2016,62,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,11-03-2016,45,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,12-03-2016,50,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,13-03-2016,54,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,14-03-2016,43,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,15-03-2016,54,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,16-03-2016,77,Moderate,Ozone,06-037-5005,16
California,Los Angeles,6,37,17-03-2016,100,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,18-03-2016,87,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,19-03-2016,101,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,20-03-2016,113,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,16
California,Los Angeles,6,37,21-03-2016,81,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,22-03-2016,56,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,23-03-2016,51,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,24-03-2016,61,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,25-03-2016,58,Moderate,Ozone,06-037-1701,17
California,Los Angeles,6,37,26-03-2016,87,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,27-03-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,28-03-2016,59,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,29-03-2016,45,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,30-03-2016,52,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,31-03-2016,50,Good,PM2.5,06-037-1103,17
California,Los Angeles,6,37,01-04-2016,64,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,02-04-2016,101,Unhealthy for Sensitive Groups,Ozone,06-037-0002,16
California,Los Angeles,6,37,03-04-2016,87,Moderate,Ozone,06-037-0002,17
California,Los Angeles,6,37,04-04-2016,64,Moderate,Ozone,06-037-1201,16
California,Los Angeles,6,37,05-04-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,06-04-2016,74,Moderate,Ozone,06-037-6012,17
California,Los Angeles,6,37,07-04-2016,67,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,08-04-2016,67,Moderate,PM2.5,06-037-0016,16
California,Los Angeles,6,37,09-04-2016,54,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,10-04-2016,49,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,11-04-2016,54,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,12-04-2016,54,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,13-04-2016,59,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,14-04-2016,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,15-04-2016,55,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,16-04-2016,61,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,17-04-2016,97,Moderate,Ozone,06-037-0002,16
California,Los Angeles,6,37,18-04-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,19-04-2016,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,20-04-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,15
California,Los Angeles,6,37,21-04-2016,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,22-04-2016,50,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,23-04-2016,67,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,24-04-2016,77,Moderate,Ozone,06-037-6012,17
California,Los Angeles,6,37,25-04-2016,64,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,26-04-2016,64,Moderate,Ozone,06-037-0113,16
California,Los Angeles,6,37,27-04-2016,65,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,28-04-2016,54,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,29-04-2016,58,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,30-04-2016,55,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,01-05-2016,80,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,02-05-2016,67,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,03-05-2016,84,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,04-05-2016,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,05-05-2016,42,Good,PM2.5,06-037-0016,16
California,Los Angeles,6,37,06-05-2016,44,Good,Ozone,06-037-9033,17
California,Los Angeles,6,37,07-05-2016,46,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,08-05-2016,44,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,09-05-2016,50,Good,Ozone,06-037-9033,17
California,Los Angeles,6,37,10-05-2016,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,11-05-2016,101,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,12-05-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,13-05-2016,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,14-05-2016,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,15-05-2016,52,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,16-05-2016,59,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,17-05-2016,64,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,18-05-2016,63,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,19-05-2016,74,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,20-05-2016,54,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,21-05-2016,48,Good,Ozone,06-037-9033,17
California,Los Angeles,6,37,22-05-2016,48,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,23-05-2016,49,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,24-05-2016,47,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,25-05-2016,42,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,26-05-2016,53,Moderate,PM2.5,06-037-1201,15
California,Los Angeles,6,37,27-05-2016,87,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,28-05-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,29-05-2016,90,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,30-05-2016,101,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,31-05-2016,100,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,01-06-2016,100,Moderate,Ozone,06-037-6012,15
California,Los Angeles,6,37,02-06-2016,190,Unhealthy,Ozone,06-037-6012,17
California,Los Angeles,6,37,03-06-2016,166,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,04-06-2016,209,Very Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,05-06-2016,140,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
California,Los Angeles,6,37,06-06-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,07-06-2016,84,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,08-06-2016,164,Unhealthy,Ozone,06-037-6012,17
California,Los Angeles,6,37,09-06-2016,133,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,10-06-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,11-06-2016,54,Moderate,PM2.5,06-037-9033,17
California,Los Angeles,6,37,12-06-2016,49,Good,Ozone,06-037-9033,16
California,Los Angeles,6,37,13-06-2016,61,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,14-06-2016,97,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,15-06-2016,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,16-06-2016,97,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,17-06-2016,169,Unhealthy,Ozone,06-037-6012,17
California,Los Angeles,6,37,18-06-2016,119,Unhealthy for Sensitive Groups,Ozone,06-037-0002,16
California,Los Angeles,6,37,19-06-2016,143,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,20-06-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,21-06-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,22-06-2016,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,23-06-2016,151,Unhealthy,Ozone,06-037-6012,17
California,Los Angeles,6,37,24-06-2016,122,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,25-06-2016,187,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,26-06-2016,195,Unhealthy,Ozone,06-037-0016,17
California,Los Angeles,6,37,27-06-2016,177,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,28-06-2016,133,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,29-06-2016,210,Very Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,30-06-2016,166,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,01-07-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,02-07-2016,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,03-07-2016,84,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,04-07-2016,90,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,05-07-2016,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,06-07-2016,136,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,07-07-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,08-07-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
California,Los Angeles,6,37,09-07-2016,133,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,10-07-2016,87,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,11-07-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,12-07-2016,133,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,13-07-2016,156,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,14-07-2016,156,Unhealthy,Ozone,06-037-0016,17
California,Los Angeles,6,37,15-07-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,15
California,Los Angeles,6,37,16-07-2016,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,17-07-2016,133,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,18-07-2016,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,19-07-2016,115,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,20-07-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,21-07-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,22-07-2016,169,Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,23-07-2016,201,Very Unhealthy,PM2.5,06-037-9034,17
California,Los Angeles,6,37,24-07-2016,156,Unhealthy,PM2.5,06-037-9033,16
California,Los Angeles,6,37,25-07-2016,134,Unhealthy for Sensitive Groups,PM2.5,06-037-9033,16
California,Los Angeles,6,37,26-07-2016,133,Unhealthy for Sensitive Groups,Ozone,06-037-6012,17
California,Los Angeles,6,37,27-07-2016,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,28-07-2016,172,Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,29-07-2016,206,Very Unhealthy,Ozone,06-037-6012,16
California,Los Angeles,6,37,30-07-2016,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,31-07-2016,101,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,01-08-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,02-08-2016,119,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,03-08-2016,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,04-08-2016,147,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,05-08-2016,136,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,06-08-2016,140,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,07-08-2016,136,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,08-08-2016,156,Unhealthy,Ozone,06-037-6012,15
California,Los Angeles,6,37,09-08-2016,129,Unhealthy for Sensitive Groups,Ozone,06-037-6012,15
California,Los Angeles,6,37,10-08-2016,119,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,11-08-2016,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,12-08-2016,77,Moderate,Ozone,06-037-1201,16
California,Los Angeles,6,37,13-08-2016,136,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,14-08-2016,172,Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,15-08-2016,112,Unhealthy for Sensitive Groups,Ozone,06-037-1701,16
California,Los Angeles,6,37,16-08-2016,97,Moderate,Ozone,06-037-6012,17
California,Los Angeles,6,37,17-08-2016,115,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,18-08-2016,84,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,19-08-2016,100,Moderate,Ozone,06-037-6012,17
California,Los Angeles,6,37,20-08-2016,71,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,21-08-2016,77,Moderate,Ozone,06-037-0016,16
California,Los Angeles,6,37,22-08-2016,77,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,23-08-2016,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,24-08-2016,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,25-08-2016,140,Unhealthy for Sensitive Groups,Ozone,06-037-9033,17
California,Los Angeles,6,37,26-08-2016,97,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,27-08-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,16
California,Los Angeles,6,37,28-08-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,29-08-2016,161,Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,30-08-2016,187,Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,31-08-2016,151,Unhealthy,Ozone,06-037-0016,17
California,Los Angeles,6,37,01-09-2016,80,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,02-09-2016,84,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,03-09-2016,87,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,04-09-2016,64,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,05-09-2016,70,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,06-09-2016,93,Moderate,Ozone,06-037-6012,17
California,Los Angeles,6,37,07-09-2016,129,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,08-09-2016,97,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,09-09-2016,87,Moderate,Ozone,06-037-9033,17
California,Los Angeles,6,37,10-09-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,11-09-2016,69,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,12-09-2016,74,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,13-09-2016,55,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,14-09-2016,74,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,15-09-2016,84,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,16-09-2016,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,17-09-2016,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,18-09-2016,147,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,19-09-2016,73,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,20-09-2016,71,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,21-09-2016,84,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,22-09-2016,77,Moderate,PM10,06-037-9033,16
California,Los Angeles,6,37,23-09-2016,64,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,24-09-2016,80,Moderate,Ozone,06-037-0113,17
California,Los Angeles,6,37,25-09-2016,112,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,26-09-2016,64,Moderate,Ozone,06-037-5005,16
California,Los Angeles,6,37,27-09-2016,64,Moderate,Ozone,06-037-1201,17
California,Los Angeles,6,37,28-09-2016,77,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,29-09-2016,97,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,30-09-2016,71,Moderate,Ozone,06-037-1201,17
California,Los Angeles,6,37,01-10-2016,67,Moderate,PM2.5,06-037-4008,15
California,Los Angeles,6,37,02-10-2016,74,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,03-10-2016,62,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,04-10-2016,60,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,05-10-2016,61,Moderate,Ozone,06-037-6012,16
California,Los Angeles,6,37,06-10-2016,80,Moderate,Ozone,06-037-0016,17
California,Los Angeles,6,37,07-10-2016,77,Moderate,Ozone,06-037-1201,16
California,Los Angeles,6,37,08-10-2016,105,Unhealthy for Sensitive Groups,Ozone,06-037-6012,16
California,Los Angeles,6,37,09-10-2016,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,17
California,Los Angeles,6,37,10-10-2016,63,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,11-10-2016,64,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,12-10-2016,73,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,13-10-2016,76,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,14-10-2016,82,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,15-10-2016,67,Moderate,PM2.5,06-037-1201,17
California,Los Angeles,6,37,16-10-2016,53,Moderate,PM10,06-037-9033,16
California,Los Angeles,6,37,17-10-2016,50,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,18-10-2016,62,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,19-10-2016,81,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,20-10-2016,71,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,21-10-2016,70,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,22-10-2016,77,Moderate,Ozone,06-037-9033,16
California,Los Angeles,6,37,23-10-2016,63,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,24-10-2016,67,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,25-10-2016,60,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,26-10-2016,61,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,27-10-2016,66,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,28-10-2016,48,Good,PM2.5,06-037-1201,16
California,Los Angeles,6,37,29-10-2016,51,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,30-10-2016,55,Moderate,PM2.5,06-037-4008,17
California,Los Angeles,6,37,31-10-2016,52,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,01-11-2016,59,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,02-11-2016,66,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,03-11-2016,80,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,04-11-2016,67,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,05-11-2016,77,Moderate,PM2.5,06-037-1103,17
California,Los Angeles,6,37,06-11-2016,81,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,07-11-2016,82,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,08-11-2016,95,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,09-11-2016,65,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,10-11-2016,72,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,11-11-2016,68,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,12-11-2016,66,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,13-11-2016,74,Moderate,Ozone,06-037-1201,16
California,Los Angeles,6,37,14-11-2016,73,Moderate,NO2,06-037-4008,17
California,Los Angeles,6,37,15-11-2016,86,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,16-11-2016,75,Moderate,PM2.5,06-037-1103,16
California,Los Angeles,6,37,17-11-2016,74,Moderate,NO2,06-037-4008,16
California,Los Angeles,6,37,18-11-2016,54,Moderate,NO2,06-037-4008,15
California,Los Angeles,6,37,19-11-2016,69,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,20-11-2016,62,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,21-11-2016,51,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,22-11-2016,54,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,23-11-2016,71,Moderate,PM2.5,06-037-4008,16
California,Los Angeles,6,37,24-11-2016,64,Moderate,PM2.5,06-037-4004,16
California,Los Angeles,6,37,25-11-2016,80,Moderate,PM2.5,06-037-1201,16
California,Los Angeles,6,37,26-11-2016,87,Moderate,PM2.5,06-037-4008,16
